id,drug,cyp2d6,CL_sampled,Vd_sampled,Css,dCdt_rel_24h,dCdt_rel_72h,pct_drop_24h,pct_drop_72h,t_75pct,t_50pct,t_25pct,t_10pct,AUC_deficit_7d
1377,Paroxetine,normal,8.587628584873167,528.4096757574814,0.048141,-0.017852,-0.01025,42.845,73.802,7.281,32.23,74.881,131.261,5.75
1378,Paroxetine,normal,7.298255009237114,796.8810047259809,0.054305,-0.011196,-0.007345,26.871,52.884,21.242,65.513,141.197,241.245,4.8808
1379,Paroxetine,normal,32.88154503387739,185.35396811910925,0.012409,-0.041614,-0.013889,99.873,100,NA,NA,NA,NA,2.0785
1380,Paroxetine,normal,21.153812624718984,376.2874213859875,0.019492,-0.035949,-0.013761,86.278,99.076,NA,1,13.331,29.63,3.0913
1381,Paroxetine,normal,7.862742964341734,353.97231234873544,0.052717,-0.022332,-0.01167,53.596,84.023,2.387,20.64,51.845,93.096,7.0245
1382,Paroxetine,normal,23.465718669509677,1317.996124085191,0.017644,-0.019107,-0.010689,45.856,76.964,5.699,28.472,67.404,118.87,2.1829
1383,Paroxetine,normal,45.15399153188599,480.2535002533336,0.009088,-0.040271,-0.013884,96.651,99.963,NA,NA,2.622,12.367,1.4959
1384,Paroxetine,normal,7.264227266066716,770.0194981160232,0.054792,-0.011486,-0.007492,27.566,53.944,20.31,63.29,136.764,233.893,5.0105
1385,Paroxetine,normal,17.530909490330163,564.9405935323227,0.023618,-0.027501,-0.012824,66.002,92.334,NA,11.57,33.907,63.435,3.4259
1386,Paroxetine,normal,13.99192555441451,398.28324758974566,0.029571,-0.029423,-0.013133,70.614,94.557,NA,8.871,28.602,54.685,4.3947
1387,Paroxetine,normal,44.599316209247746,731.2220190572825,0.009239,-0.036867,-0.013803,88.482,99.384,NA,NA,11.296,26.319,1.4767
1388,Paroxetine,normal,10.503230517023583,322.10058387204833,0.03941,-0.028272,-0.012956,67.854,93.28,NA,10.454,31.711,59.811,5.7747
1389,Paroxetine,normal,25.037922089772508,597.4331783294597,0.016506,-0.032061,-0.013461,76.947,96.916,NA,5.527,22.066,43.93,2.5249
1390,Paroxetine,normal,73.73065537153718,304.5363870995807,0.005523,-0.041663,-0.013889,99.991,100,NA,NA,NA,NA,0.9272
1391,Paroxetine,rapid,32.70581828877905,1042.2186696492522,0.012659,-0.027675,-0.012855,66.421,92.554,NA,11.314,33.402,62.601,1.8405
1392,Paroxetine,normal,9.320305183468257,768.3390227382881,0.043814,-0.014182,-0.008771,34.037,63.151,13.416,46.841,103.982,179.519,4.5884
1393,Paroxetine,normal,24.655706120260124,384.07872821119594,0.016705,-0.037401,-0.013824,89.763,99.53,NA,NA,10.093,24.367,2.682
1394,Paroxetine,normal,44.997596136526205,490.0876767833164,0.009122,-0.040149,-0.013883,96.358,99.956,NA,NA,3.018,12.998,1.4997
1395,Paroxetine,normal,58.541234546838126,798.7655016540127,0.007027,-0.038622,-0.013859,92.693,99.783,NA,NA,7.22,19.722,1.1398
1396,Paroxetine,normal,11.058054500109042,678.8732622071708,0.037387,-0.017883,-0.010261,42.918,73.882,7.24,32.132,74.686,130.938,4.4697
1397,Paroxetine,rapid,77.55462371658922,944.0082812433022,0.005298,-0.039481,-0.013875,94.755,99.898,NA,NA,4.991,16.146,0.8658
1398,Paroxetine,rapid,22.638640585050073,615.931642890768,0.018271,-0.030112,-0.013229,72.269,95.249,NA,7.962,26.821,51.751,2.7372
1399,Paroxetine,rapid,40.236485735419365,690.4585616308815,0.010245,-0.036364,-0.013781,87.273,99.224,NA,0.52,12.415,28.139,1.6305
1400,Paroxetine,normal,18.378445923965025,548.235434564755,0.022519,-0.028701,-0.013024,68.882,93.774,NA,9.854,30.53,57.864,3.3176
1401,Paroxetine,normal,12.71119581248004,354.42700313381374,0.032546,-0.029739,-0.013178,71.373,94.881,NA,8.451,27.779,53.327,4.8548
1402,Paroxetine,normal,17.68883773842417,464.29334501250935,0.023379,-0.030654,-0.013299,73.57,95.755,NA,7.268,25.46,49.511,3.5236
1403,Paroxetine,normal,44.339456498772,387.4659226651016,0.009238,-0.041029,-0.013888,98.469,99.994,NA,NA,NA,7.602,1.5327
1404,Paroxetine,rapid,34.25606189963212,739.1222554596469,0.012055,-0.033481,-0.013594,80.355,97.876,NA,3.845,18.801,38.57,1.8699
1405,Paroxetine,normal,13.210171645436146,753.2031183148052,0.031335,-0.018897,-0.010618,45.352,76.452,5.95,29.068,68.589,120.834,3.8551
1406,Paroxetine,poor,3.4739974248737684,635.9926601983386,0.100476,-0.007026,-0.005005,16.862,36.036,42.86,117.089,243.985,NA,6.4094
1407,Paroxetine,rapid,18.418911780343187,505.1369578230058,0.022458,-0.029991,-0.013213,71.979,95.132,NA,8.12,27.13,52.259,3.3598
1408,Paroxetine,normal,8.284438254225035,775.8822055747571,0.048762,-0.01276,-0.008117,30.625,58.445,16.699,54.673,119.59,205.405,4.7793
1409,Paroxetine,normal,30.568247632486095,634.5425579121766,0.013506,-0.034005,-0.013636,81.611,98.179,NA,3.237,17.626,36.646,2.1052
1410,Paroxetine,normal,55.170392616830206,739.4238068935763,0.007455,-0.038768,-0.013862,93.044,99.806,NA,NA,6.856,19.137,1.2108
1411,Paroxetine,normal,13.222559898181206,576.2193889088294,0.031347,-0.022824,-0.011801,54.777,84.968,1.955,19.625,49.831,89.762,4.2175
1412,Paroxetine,normal,7.709099389813498,308.47799764939816,0.053758,-0.02413,-0.012127,57.912,87.318,0.883,17.108,44.844,81.508,7.4068
1413,Paroxetine,normal,28.52266977152844,446.9558007459438,0.014441,-0.037341,-0.013821,89.618,99.515,NA,NA,10.23,24.588,2.3174
1414,Paroxetine,normal,23.231784903449025,355.34708775465975,0.017726,-0.037583,-0.01383,90.2,99.575,NA,NA,9.677,23.693,2.8503
1415,Paroxetine,normal,71.08834718551671,583.2429575086819,0.005758,-0.041189,-0.013888,98.853,99.997,NA,NA,NA,6.235,0.9573
1416,Paroxetine,normal,27.36175276008788,444.65676341866725,0.015058,-0.036962,-0.013807,88.709,99.411,NA,NA,11.084,25.974,2.4088
1417,Paroxetine,normal,6.535668023839268,563.3986455664805,0.062274,-0.013672,-0.008542,32.812,61.499,14.518,49.471,109.223,188.211,6.376
1418,Paroxetine,normal,21.546457904061167,568.0506198706116,0.019194,-0.030588,-0.013291,73.411,95.695,NA,7.352,25.626,49.783,2.8907
1419,Paroxetine,poor,7.540564688473495,368.3154714390664,0.054962,-0.021116,-0.011325,50.679,81.539,3.528,23.333,57.189,101.945,7.1388
1420,Paroxetine,normal,14.370841848118282,779.8877541826477,0.02882,-0.019592,-0.01085,47.02,78.123,5.138,27.142,64.758,114.483,3.6107
1421,Paroxetine,rapid,20.825839278217178,745.5800400809306,0.019892,-0.025858,-0.01251,62.06,90.073,NA,14.119,38.934,71.739,2.8184
1422,Paroxetine,normal,35.79867012013486,1028.3207089338111,0.011558,-0.029283,-0.013113,70.279,94.411,NA,9.058,28.969,55.29,1.7149
1423,Paroxetine,normal,31.99691848516889,545.743016943575,0.012882,-0.036432,-0.013784,87.438,99.247,NA,0.44,12.264,27.892,2.0515
1424,Paroxetine,normal,13.487021060244462,630.1243292277225,0.030732,-0.021775,-0.011516,52.261,82.912,2.895,21.839,54.224,97.033,4.0487
1425,Paroxetine,normal,60.813344179419275,718.2916619382846,0.006755,-0.039678,-0.013878,95.228,99.918,NA,NA,4.44,15.264,1.1058
1426,Paroxetine,rapid,53.665317703402195,327.1768454331398,0.007608,-0.041576,-0.013889,99.782,100,NA,NA,NA,0.667,1.273
1427,Paroxetine,normal,29.1318437459524,325.68521248180286,0.014094,-0.040007,-0.013881,96.017,99.946,NA,NA,3.466,13.712,2.314
1428,Paroxetine,normal,14.760064766997496,442.4358317537494,0.028041,-0.028626,-0.013012,68.702,93.689,NA,9.958,30.735,58.201,4.1271
1429,Paroxetine,normal,13.567099681772747,1024.3467149683688,0.030258,-0.015225,-0.009222,36.541,66.396,11.385,41.998,94.332,163.514,3.3063
1430,Paroxetine,normal,7.014123027851028,686.7485936758908,0.057318,-0.012291,-0.007892,29.499,56.82,17.943,57.642,125.507,215.221,5.4829
1431,Paroxetine,normal,15.730691194610651,507.7493469903435,0.026321,-0.027476,-0.01282,65.942,92.302,NA,11.608,33.98,63.556,3.8167
1432,Paroxetine,normal,28.59959344706261,784.4531944628459,0.014464,-0.029989,-0.013212,71.974,95.13,NA,8.123,27.135,52.268,2.1638
1433,Paroxetine,normal,14.085518533462876,356.74204134037086,0.029352,-0.031187,-0.013364,74.849,96.22,NA,6.598,24.153,47.36,4.4495
1434,Paroxetine,rapid,11.480429947629869,1167.0863622914878,0.034862,-0.011905,-0.007702,28.572,55.454,19.04,60.259,130.723,223.872,3.2653
1435,Paroxetine,normal,25.00340011636219,494.48386377636734,0.016505,-0.034641,-0.013682,83.139,98.511,NA,2.503,16.212,34.333,2.5877
1436,Paroxetine,normal,13.087565153378367,359.2831683355794,0.031607,-0.029976,-0.013211,71.942,95.117,NA,8.14,27.169,52.323,4.7277
1437,Paroxetine,normal,17.505020026031076,488.5664155111931,0.023633,-0.029724,-0.013176,71.337,94.867,NA,8.47,27.817,53.39,3.5247
1438,Paroxetine,rapid,17.099236177788338,544.9271477320474,0.024213,-0.027674,-0.012855,66.419,92.553,NA,11.315,33.405,62.606,3.5203
1439,Paroxetine,normal,20.827684307237167,325.0096377598424,0.019775,-0.037384,-0.013823,89.721,99.526,NA,NA,10.133,24.431,3.1745
1440,Paroxetine,normal,33.45179511863706,632.6108388640267,0.012333,-0.035208,-0.013719,84.5,98.775,NA,1.853,14.96,32.289,1.9433
1441,Paroxetine,normal,6.176881882870982,682.7227804262352,0.064046,-0.011079,-0.007285,26.589,52.449,21.634,66.449,143.062,244.338,5.715
1442,Paroxetine,normal,11.274581741732645,764.7850609755027,0.036573,-0.016567,-0.009766,39.76,70.313,9.134,36.638,83.656,145.811,4.1943
1443,Paroxetine,poor,10.843019782161742,820.2146522316203,0.037856,-0.015202,-0.009212,36.486,66.326,11.426,42.097,94.53,163.843,4.1329
1444,Paroxetine,normal,13.556071833836794,676.0609474865554,0.03057,-0.020811,-0.011234,49.946,80.882,3.834,24.054,58.623,104.32,3.9435
1445,Paroxetine,rapid,63.21020344839409,799.4411571786859,0.006503,-0.039213,-0.013871,94.111,99.868,NA,NA,5.716,17.305,1.0602
1446,Paroxetine,rapid,25.913625847494274,461.9044430787312,0.015912,-0.035925,-0.013759,86.22,99.067,NA,1.028,13.384,29.717,2.523
1447,Paroxetine,rapid,39.520656051186855,324.5738754235117,0.010358,-0.041187,-0.013888,98.848,99.997,NA,NA,NA,6.256,1.7219
1448,Paroxetine,normal,8.110608248037495,903.2881965865856,0.048719,-0.011006,-0.007247,26.414,52.179,21.88,67.037,144.234,246.282,4.3278
1449,Paroxetine,rapid,30.29032422637256,885.8039908975265,0.013662,-0.029008,-0.013071,69.618,94.115,NA,9.432,29.703,56.497,2.0203
1450,Paroxetine,rapid,31.28042845409385,390.6850088882332,0.01314,-0.039303,-0.013872,94.328,99.878,NA,NA,5.475,16.92,2.1439
1451,Paroxetine,normal,21.525692622392395,588.20225910847455,0.019216,-0.030046,-0.01322,72.111,95.185,NA,8.048,26.988,52.027,2.8766
1452,Paroxetine,poor,8.631630506375656,291.87108812193156,0.04798,-0.02675,-0.012686,64.199,91.342,NA,12.705,36.143,67.127,6.8878
1453,Paroxetine,normal,39.350570218447714,444.565499916562,0.010435,-0.039947,-0.013881,95.874,99.941,NA,NA,3.65,14,1.7124
1454,Paroxetine,normal,35.15909516565281,305.4329708592508,0.011649,-0.041045,-0.013888,98.509,99.994,NA,NA,NA,7.469,1.9331
1455,Paroxetine,normal,28.056150041551145,584.5801788036106,0.014716,-0.033955,-0.013632,81.491,98.151,NA,3.295,17.738,36.83,2.2927
1456,Paroxetine,normal,7.838382844311727,369.8798739594801,0.052878,-0.021627,-0.011473,51.904,82.608,3.034,22.168,54.876,98.115,6.9446
1457,Paroxetine,poor,3.2504742552695336,732.0838841369992,0.099003,-0.005772,-0.004221,13.854,30.389,55.206,146.527,302.64,NA,5.3989
1458,Paroxetine,rapid,12.5142702586393,455.94844274252824,0.033106,-0.025585,-0.012453,61.403,89.663,NA,14.569,39.824,73.208,4.6711
1459,Paroxetine,normal,7.321367180028049,354.8779486554407,0.056609,-0.021229,-0.011358,50.95,81.779,3.417,23.07,56.669,101.082,7.371
1460,Paroxetine,normal,15.829345984685878,587.5140421620412,0.026174,-0.025296,-0.012392,60.711,89.22,0.004,15.053,40.78,74.789,3.6765
1461,Paroxetine,normal,10.238657833265783,606.3387549635985,0.040407,-0.018373,-0.010437,44.094,75.143,6.6,30.612,71.661,125.924,4.8996
1462,Paroxetine,normal,8.873668491508065,341.5895123090597,0.046698,-0.024729,-0.012266,59.35,88.318,0.423,16.031,42.714,77.986,6.4994
1463,Paroxetine,normal,20.2855478678125,1070.736168086585,0.020422,-0.019988,-0.010978,47.972,79.044,4.698,26.099,62.686,111.05,2.5838
1464,Paroxetine,poor,5.786438030243341,508.2122390023882,0.07023,-0.013462,-0.008446,32.31,60.81,14.994,50.605,111.483,191.959,7.1216
1465,Paroxetine,normal,9.017269214309978,265.0806088582836,0.045893,-0.028927,-0.013059,69.425,94.026,NA,9.542,29.919,56.855,6.7799
1466,Paroxetine,normal,9.40489181442571,1087.4108694510862,0.04176,-0.010653,-0.007063,25.567,50.856,23.123,70.003,150.147,256.09,3.6271
1467,Paroxetine,normal,22.80653789759381,863.0384218522155,0.018168,-0.024995,-0.012326,59.987,88.746,0.225,15.568,41.799,76.472,2.5397
1468,Paroxetine,rapid,15.81207908861529,492.6731854839245,0.026181,-0.028025,-0.012915,67.261,92.985,NA,10.807,32.404,60.953,3.824
1469,Paroxetine,normal,18.32792088716701,934.2901054227292,0.022608,-0.020491,-0.011136,49.179,80.18,4.162,24.831,60.165,106.874,2.8951
1470,Paroxetine,normal,9.919978850442307,558.5779454581123,0.041735,-0.019071,-0.010678,45.771,76.879,5.741,28.572,67.602,119.197,5.1586
1471,Paroxetine,normal,15.206593970289951,608.5170357240237,0.027253,-0.024129,-0.012127,57.91,87.316,0.884,17.109,44.846,81.513,3.7549
1472,Paroxetine,normal,24.70616030753115,1243.787721444973,0.016773,-0.020673,-0.011192,49.615,80.581,3.973,24.386,59.282,105.41,2.1569
1473,Paroxetine,normal,4.999572470484908,927.4089091050604,0.069494,-0.00694,-0.004952,16.655,35.657,43.57,118.783,247.36,NA,4.3904
1474,Paroxetine,normal,10.484108346901715,377.1963419280256,0.039514,-0.025781,-0.012494,61.875,89.959,NA,14.246,39.183,72.15,5.5921
1475,Paroxetine,normal,5.089918793635486,542.9308783288726,0.07813,-0.011424,-0.007461,27.418,53.719,20.504,63.755,137.691,235.43,7.1187
1476,Paroxetine,poor,3.1050826965299687,1247.9893531133605,0.075701,-0.003247,-0.002524,7.794,18.174,107.011,269.975,NA,NA,2.5437
1477,Paroxetine,normal,33.08660037391661,455.5002169335344,0.012434,-0.038547,-0.013857,92.513,99.771,NA,NA,7.402,20.016,2.0156
1478,Paroxetine,normal,16.038126231757328,624.1478416963827,0.025838,-0.02456,-0.012228,58.945,88.041,0.551,16.33,43.305,78.964,3.5861
1479,Paroxetine,normal,17.757471031145798,430.6261885801275,0.023276,-0.031826,-0.013436,76.382,96.737,NA,5.813,22.622,44.842,3.552
1480,Paroxetine,normal,17.125323413956114,350.21602215606345,0.024105,-0.034204,-0.013651,82.088,98.287,NA,3.006,17.183,35.92,3.7642
1481,Paroxetine,poor,4.737962026006373,397.365895636679,0.086083,-0.013984,-0.008683,33.561,62.514,13.835,47.841,105.974,182.822,8.9376
1482,Paroxetine,normal,26.816360121603303,421.20607894697304,0.01536,-0.037317,-0.013821,89.561,99.509,NA,NA,10.285,24.677,2.4644
1483,Paroxetine,normal,15.884742634822516,561.3197801677559,0.026078,-0.026062,-0.012552,62.548,90.372,NA,13.79,38.284,70.662,3.7062
1484,Paroxetine,normal,13.448283760127111,655.2147671816397,0.030818,-0.021153,-0.011336,50.768,81.619,3.491,23.246,57.017,101.66,4.0061
1485,Paroxetine,normal,14.496989119415344,534.3623685699132,0.028579,-0.025404,-0.012415,60.968,89.386,NA,14.872,40.421,74.197,4.0211
1486,Paroxetine,poor,3.783324265476181,552.6071307551664,0.098798,-0.008651,-0.005966,20.763,42.956,32.027,91.251,192.495,326.332,7.3879
1487,Paroxetine,normal,6.371296277614337,496.9796048388501,0.064318,-0.014832,-0.009055,35.598,65.194,12.117,43.745,97.812,169.286,6.9203
1488,Paroxetine,rapid,68.00265313578605,719.7323160573509,0.006034,-0.040296,-0.013884,96.709,99.965,NA,NA,2.539,12.239,0.9935
1489,Paroxetine,poor,5.490672246042672,1015.0045283454368,0.063355,-0.006962,-0.004966,16.709,35.756,43.383,118.338,246.473,NA,4.0127
1490,Paroxetine,normal,13.328813362368429,627.0266996668414,0.031097,-0.021673,-0.011486,52.015,82.703,2.991,22.065,54.673,97.779,4.0879
1491,Paroxetine,poor,3.954219105554783,681.8042216317561,0.090076,-0.007429,-0.00525,17.83,37.797,39.743,109.655,229.17,NA,6.0011
1492,Paroxetine,normal,39.29303621022978,424.2970119433375,0.010446,-0.040194,-0.013883,96.466,99.959,NA,NA,2.875,12.77,1.7181
1493,Paroxetine,rapid,25.083407951812887,497.43760862617233,0.016453,-0.034606,-0.01368,83.053,98.494,NA,2.544,16.291,34.461,2.5787
1494,Paroxetine,rapid,12.740001581922996,685.7991483533931,0.032512,-0.019707,-0.010888,47.297,78.394,5.007,26.834,64.147,113.47,4.085
1495,Paroxetine,rapid,43.09568075868053,505.99409750928095,0.009532,-0.039716,-0.013878,95.318,99.921,NA,NA,4.334,15.091,1.5609
1496,Paroxetine,normal,18.859346095142115,550.8651229851434,0.021942,-0.029026,-0.013074,69.662,94.135,NA,9.407,29.654,56.417,3.2455
1497,Paroxetine,rapid,23.861158506097333,545.0795297445978,0.017315,-0.032685,-0.013523,78.444,97.364,NA,4.781,20.615,41.546,2.6652
1498,Paroxetine,poor,14.99630642241402,342.03252287875677,0.027549,-0.032707,-0.013525,78.498,97.379,NA,4.754,20.563,41.461,4.2416
1499,Paroxetine,normal,66.23961334600435,409.8696170933948,0.006164,-0.041567,-0.013889,99.76,100,NA,NA,NA,0.913,1.0312
1500,Paroxetine,normal,10.910785811509092,541.0272467534442,0.037983,-0.020895,-0.011259,50.147,81.064,3.749,23.854,58.225,103.661,4.909
1501,Paroxetine,normal,18.82567849164504,593.0627531228158,0.021991,-0.027854,-0.012886,66.85,92.776,NA,11.053,32.89,61.756,3.2049
1502,Paroxetine,normal,10.496041198572566,384.3242370811757,0.039472,-0.025507,-0.012437,61.217,89.545,NA,14.699,40.079,73.63,5.5627
1503,Paroxetine,rapid,29.49609032104087,720.6308021217836,0.014013,-0.031717,-0.013424,76.122,96.652,NA,5.944,22.879,45.266,2.1361
1504,Paroxetine,rapid,31.13571720961251,363.3059320686953,0.013192,-0.039755,-0.013878,95.411,99.925,NA,NA,4.222,14.913,2.161
1505,Paroxetine,poor,5.802574800033212,885.2712809055646,0.063676,-0.008315,-0.005773,19.956,41.563,33.93,95.79,201.54,NA,4.6226
1506,Paroxetine,rapid,32.95815353525279,451.9299780500209,0.012482,-0.038581,-0.013858,92.593,99.776,NA,NA,7.321,19.885,2.024
1507,Paroxetine,normal,11.13256540516509,556.7640394736412,0.037225,-0.020769,-0.011221,49.847,80.792,3.875,24.154,58.819,104.645,4.7974
1508,Paroxetine,normal,8.712962517593768,420.9378100819694,0.047568,-0.021278,-0.011373,51.067,81.882,3.37,22.958,56.445,100.713,6.2004
1509,Paroxetine,normal,12.25559658577584,468.2113074901491,0.03381,-0.024847,-0.012293,59.632,88.508,0.335,15.825,42.306,77.312,4.7149
1510,Paroxetine,rapid,29.438090301755196,491.08762135152864,0.013999,-0.036679,-0.013795,88.029,99.326,NA,0.153,11.717,27,2.234
1511,Paroxetine,normal,23.10950245445245,665.9947225373611,0.017905,-0.029233,-0.013105,70.159,94.357,NA,9.126,29.102,55.508,2.655
1512,Paroxetine,normal,16.188134271075995,714.9275903630449,0.025605,-0.022621,-0.011748,54.291,84.584,2.131,20.037,50.65,91.116,3.4314
1513,Paroxetine,normal,8.83068465462316,696.035171984454,0.046377,-0.014708,-0.009001,35.3,64.809,12.357,44.316,98.949,171.172,4.965
1514,Paroxetine,normal,14.09851944546806,608.7486954405596,0.0294,-0.022964,-0.011838,55.113,85.232,1.835,19.343,49.272,88.835,3.966
1515,Paroxetine,normal,21.484679474341476,687.1287813984013,0.019271,-0.027619,-0.012845,66.285,92.484,NA,11.397,33.565,62.87,2.7997
1516,Paroxetine,normal,6.046777928057999,617.7138360167629,0.066148,-0.011855,-0.007677,28.453,55.277,19.185,60.606,131.415,225.019,6.1786
1517,Paroxetine,rapid,53.97952169412714,791.3271986425839,0.007626,-0.03799,-0.013843,91.176,99.666,NA,NA,8.735,22.167,1.2304
1518,Paroxetine,normal,23.46331247495384,547.3635221670428,0.017611,-0.032386,-0.013494,77.727,97.154,NA,5.137,21.307,42.683,2.7028
1519,Paroxetine,normal,13.869652176028868,584.8343751031929,0.029884,-0.023325,-0.01193,55.981,85.899,1.531,18.628,47.856,86.492,4.0587
1520,Paroxetine,normal,5.2561174498347825,723.6313437879759,0.072154,-0.009126,-0.006235,21.902,44.891,29.573,85.395,180.823,306.973,5.6122
1521,Paroxetine,normal,11.814323972757728,594.4431624299505,0.035076,-0.020681,-0.011194,49.635,80.599,3.965,24.367,59.243,105.346,4.5113
1522,Paroxetine,rapid,20.808114530437265,442.25211135720537,0.019844,-0.033687,-0.013611,80.848,97.998,NA,3.605,18.338,37.813,3.0841
1523,Paroxetine,normal,9.063173452551569,652.5156348948094,0.045395,-0.015811,-0.009464,37.947,68.142,10.357,39.548,89.452,155.422,5.0704
1524,Paroxetine,normal,10.640474064786453,484.78663730758984,0.038955,-0.022152,-0.011621,53.164,83.668,2.549,21.022,52.602,94.349,5.172
1525,Paroxetine,normal,9.030796679744878,661.7536425705262,0.045522,-0.015592,-0.009374,37.421,67.496,10.732,40.444,91.236,158.379,5.0439
1526,Paroxetine,normal,26.81167543152444,537.5242060360106,0.015394,-0.034464,-0.01367,82.714,98.423,NA,2.707,16.603,34.972,2.4096
1527,Paroxetine,normal,8.400328135826001,693.8863777656153,0.048606,-0.014159,-0.008761,33.981,63.077,13.464,46.957,104.212,179.9,5.0851
1528,Paroxetine,normal,47.391247700468085,639.8771308157557,0.008679,-0.038708,-0.013861,92.9,99.797,NA,NA,7.004,19.377,1.4089
1529,Paroxetine,normal,29.913331648410097,697.5811491533851,0.013813,-0.032391,-0.013494,77.739,97.158,NA,5.131,21.295,42.663,2.1201
1530,Paroxetine,normal,16.726913545883527,500.97670608373016,0.024743,-0.028639,-0.013014,68.733,93.704,NA,9.94,30.7,58.143,3.6424
1531,Paroxetine,normal,20.662383976002275,582.941954959446,0.020023,-0.029559,-0.013153,70.942,94.699,NA,8.689,28.245,54.096,2.9806
1532,Paroxetine,normal,25.464855893765627,479.2595380507913,0.0162,-0.035268,-0.013722,84.643,98.801,NA,1.785,14.83,32.074,2.554
1533,Paroxetine,normal,14.01963124664354,887.9948538992074,0.029469,-0.017464,-0.010108,41.914,72.776,7.814,33.495,77.399,135.436,3.4787
1534,Paroxetine,normal,15.747658191587622,725.5311768195711,0.026321,-0.021984,-0.011574,52.762,83.334,2.702,21.382,53.317,95.533,3.4827
1535,Paroxetine,poor,6.423272950273905,753.0050422554015,0.061001,-0.010525,-0.006996,25.26,50.371,23.593,71.126,152.385,259.802,5.2539
1536,Paroxetine,rapid,31.895437552549108,749.9041559863659,0.012956,-0.032274,-0.013482,77.458,97.073,NA,5.271,21.568,43.111,1.9861
1537,Paroxetine,rapid,28.229885590030484,602.1157444887551,0.014628,-0.033639,-0.013607,80.733,97.97,NA,3.662,18.445,37.988,2.2723
1538,Paroxetine,normal,24.956082099616488,594.5620393193904,0.01656,-0.032083,-0.013463,77,96.933,NA,5.5,22.013,43.845,2.5338
1539,Paroxetine,normal,7.351299990955545,613.236308587372,0.055503,-0.014045,-0.00871,33.709,62.713,13.704,47.527,105.348,181.784,5.7782
1540,Paroxetine,normal,19.97382741948823,533.6085219961776,0.020706,-0.030388,-0.013265,72.932,95.511,NA,7.606,26.124,50.603,3.1117
1541,Paroxetine,normal,7.075366607919503,1021.8440581829196,0.052982,-0.00874,-0.006017,20.977,43.322,31.547,90.106,190.212,322.545,3.9921
1542,Paroxetine,normal,7.501874857264983,892.7448487797643,0.052093,-0.010387,-0.006923,24.93,49.847,24.112,72.363,154.85,263.891,4.4456
1543,Paroxetine,normal,32.78536094990465,492.53889167931464,0.012558,-0.037759,-0.013836,90.621,99.616,NA,NA,9.274,23.038,2.0224
1544,Paroxetine,normal,13.612669850297044,446.81464952051175,0.030419,-0.027214,-0.012773,65.314,91.964,NA,11.997,34.75,64.825,4.3952
1545,Paroxetine,rapid,37.29051469985955,621.1544291473764,0.011051,-0.036695,-0.013796,88.069,99.331,NA,0.134,11.68,26.942,1.7638
1546,Paroxetine,normal,23.662204934810735,719.5315492827388,0.017493,-0.028404,-0.012977,68.169,93.434,NA,10.269,31.347,59.21,2.5674
1547,Paroxetine,normal,17.03677251131879,461.974002235469,0.024278,-0.030163,-0.013236,72.391,95.298,NA,7.897,26.693,51.538,3.6392
1548,Paroxetine,normal,13.345694147338625,753.1699205400992,0.031021,-0.01904,-0.010667,45.696,76.802,5.778,28.661,67.779,119.49,3.8311
1549,Paroxetine,normal,6.315744537934904,523.1759909772827,0.064636,-0.014126,-0.008746,33.903,62.972,13.533,47.12,104.538,180.441,6.7526
1550,Paroxetine,normal,9.462460651823472,849.3026548595016,0.042866,-0.013222,-0.008335,31.733,60.01,15.558,51.95,114.164,196.405,4.2977
1551,Paroxetine,normal,31.98539681424783,523.462884144643,0.012882,-0.036887,-0.013804,88.528,99.389,NA,NA,11.253,26.249,2.0594
1552,Paroxetine,normal,12.609398021075652,602.7179205165125,0.03287,-0.021436,-0.011418,51.446,82.213,3.217,22.598,55.73,99.527,4.2992
1553,Paroxetine,normal,14.60307671333957,539.0506898983948,0.028372,-0.025381,-0.01241,60.914,89.352,NA,14.91,40.496,74.32,3.9905
1554,Paroxetine,normal,17.53912811748805,691.9008142712111,0.023628,-0.02435,-0.012179,58.44,87.69,0.712,16.707,44.051,80.198,3.2677
1555,Paroxetine,normal,15.984626648918796,515.4906848537886,0.025903,-0.027489,-0.012822,65.975,92.319,NA,11.587,33.941,63.49,3.7567
1556,Paroxetine,poor,21.616998016914085,546.305204814938,0.019126,-0.031219,-0.013368,74.926,96.247,NA,6.558,24.075,47.232,2.9002
1557,Paroxetine,normal,21.448938354139976,906.7745015627902,0.019324,-0.023286,-0.01192,55.886,85.826,1.564,18.706,48.009,86.746,2.6226
1558,Paroxetine,normal,54.20753741136391,572.8299682523783,0.00757,-0.040303,-0.013884,96.728,99.965,NA,NA,2.513,12.198,1.2464
1559,Paroxetine,rapid,18.428436022315317,962.5570439257892,0.022482,-0.020139,-0.011026,48.334,79.389,4.534,25.713,61.917,109.777,2.8549
1560,Paroxetine,normal,15.610298400044462,319.71342486781066,0.026444,-0.034184,-0.013649,82.041,98.276,NA,3.03,17.227,35.992,4.1288
1561,Paroxetine,normal,16.581988735099863,279.5601425530788,0.024855,-0.036562,-0.01379,87.749,99.289,NA,0.29,11.975,27.423,3.9625
1562,Paroxetine,normal,12.107977163746131,1053.1061973428268,0.03359,-0.013571,-0.008496,32.571,61.17,14.745,50.01,110.298,189.993,3.4234
1563,Paroxetine,normal,20.390833872560968,937.3650728698766,0.020327,-0.022018,-0.011583,52.842,83.401,2.671,21.31,53.174,95.296,2.6915
